Time(sec),Temperature(C),PWM(%)
3.844,27.00,0
3.844,26.75,0
3.849,26.75,0
3.853,26.75,0
3.859,26.75,0
3.861,26.75,0
3.865,26.75,0
3.869,26.75,0
3.873,26.75,0
3.877,26.75,0
3.881,26.75,0
3.885,26.75,0
3.888,26.75,0
3.892,26.75,0
3.896,26.75,0
3.900,26.75,0
3.904,26.75,0
3.908,26.75,0
3.912,26.75,0
3.925,27.00,0
3.925,27.00,0
3.930,27.00,0
3.933,27.00,0
3.937,27.00,0
3.941,27.00,0
3.944,27.00,0
3.948,27.00,0
3.952,27.00,0
3.956,27.00,0
3.960,27.00,0
3.964,27.00,0
3.969,27.00,0
3.974,27.00,0
3.976,27.00,0
3.982,27.00,0
3.986,27.00,0
3.989,27.00,0
3.992,27.00,0
3.996,27.00,0
4.000,27.00,0
4.004,27.00,0
4.008,27.00,0
4.012,27.00,0
4.024,27.00,0
4.024,27.00,0
4.029,27.00,0
4.032,27.00,0
4.037,27.00,0
4.042,27.00,0
4.044,27.00,0
4.048,27.00,0
4.052,27.00,0
4.056,27.00,0
4.060,27.00,0
4.064,27.00,0
4.069,27.00,0
4.074,27.00,0
4.079,27.00,0
4.082,27.00,0
4.086,27.00,0
4.089,27.00,0
4.092,27.00,0
4.097,27.00,0
4.101,27.00,0
4.105,27.00,0
4.109,27.00,0
4.112,27.00,0
4.124,27.00,0
4.128,27.00,0
4.133,27.00,0
4.133,27.00,0
4.133,27.00,0
4.142,27.00,0
4.143,27.00,0
4.144,27.00,0
4.148,27.00,0
4.152,27.00,0
4.158,27.00,0
4.160,27.00,0
4.164,27.00,0
4.169,27.00,0
4.175,27.00,0
4.176,27.00,0
4.182,27.00,0
4.187,27.00,0
4.190,27.00,0
4.192,27.00,0
4.196,27.00,0
4.200,27.00,0
4.204,27.00,0
4.208,27.00,0
4.212,27.00,0
4.224,27.00,0
4.233,27.00,0
4.233,27.00,0
4.234,27.00,0
4.243,27.00,0
4.243,27.00,0
4.244,27.00,0
4.248,27.00,0
4.252,27.00,0
4.258,27.00,0
4.260,27.00,0
4.264,27.00,0
4.269,27.00,0
4.280,27.00,0
4.280,27.00,0
4.285,27.00,0
4.285,27.00,0
4.291,27.00,0
4.292,27.00,0
4.302,27.00,0
4.302,27.00,0
4.304,27.00,0
4.309,27.00,0
4.312,27.00,0
4.321,27.00,0
4.328,27.00,0
4.328,27.00,0
4.347,27.00,0
4.348,27.00,0
4.348,27.00,0
4.348,27.00,0
4.348,27.00,0
4.352,27.00,0
4.356,27.00,0
4.360,27.00,0
4.366,27.00,0
4.369,27.00,0
4.374,27.00,0
4.383,27.00,0
4.383,27.00,0
4.391,27.00,0
4.392,27.00,0
4.392,27.00,0
4.402,27.00,0
4.402,27.00,0
4.408,27.00,0
4.408,27.00,0
4.412,27.00,0
4.422,27.00,0
4.422,27.00,0
4.424,27.00,0
4.431,27.00,0
4.435,27.00,0
4.436,27.00,0
4.440,27.00,0
4.444,27.00,0
4.448,27.00,0
4.452,27.00,0
4.456,27.00,0
4.460,27.00,0
4.464,27.00,0
4.469,27.00,0
4.473,27.00,0
4.477,27.00,0
4.481,27.00,0
4.485,27.00,0
4.488,27.00,0
4.492,27.00,0
4.496,27.00,0
4.500,27.00,0
4.504,27.00,0
4.508,27.00,0
4.512,27.00,0
4.522,27.00,0
4.522,27.00,0
4.524,27.00,0
4.530,27.00,0
4.534,27.00,0
4.536,27.00,0
4.540,27.00,0
4.544,27.00,0
4.548,27.00,0
4.552,27.00,0
4.556,27.00,0
4.560,27.00,0
4.564,27.00,0
4.569,27.00,0
4.573,27.00,0
4.581,27.00,0
4.581,27.00,0
4.585,27.00,0
4.588,27.00,0
4.592,27.00,0
4.596,27.00,0
4.600,27.00,0
4.604,27.00,0
4.608,27.00,0
4.612,27.00,0
4.623,27.00,0
4.623,27.00,0
4.625,27.00,0
4.631,27.00,0
4.635,27.00,0
4.638,27.00,0
4.640,27.00,0
4.644,27.00,0
4.648,27.00,0
4.652,27.00,0
4.656,27.00,0
4.660,27.00,0
4.664,26.75,0
4.669,26.75,0
4.674,26.75,0
4.676,26.75,0
4.682,26.75,0
4.686,26.75,0
4.689,26.75,0
4.692,26.75,0
